Jornada_num,team_a,team_b,win,NET_diff,OER_diff,DER_diff,eFG_diff,ORB_diff,AST_diff,TOV_diff,pos_part_diff
13,979919,981208,0,5.82423216644979,2.6087006770211403,-3.2155314894286775,3.07073078471511,-4.026062976543027,-2.3191636030724236,-0.6124314827479314,3.596969696969694
13,979988,981334,0,-7.909423985282605,-11.378984929228501,-3.4695609439459005,-6.7747847691557865,-11.638248288952624,-3.1012894316414563,1.232603824886123,1.0755555555555532
13,981306,981288,0,-3.3937186038425207,5.945934986217054,9.33965359005957,2.0217832477304967,4.295136897394126,4.504970397851386,-0.5598455045868551,1.9303030303030226
13,981206,981346,0,-2.58887781462549,-1.739652455962144,0.8492253586633467,2.115537145168581,-1.2352652507496416,1.0195823620742015,-0.019822798973942568,0.9286868686868814
13,981208,979919,1,-5.82423216644979,-2.6087006770211403,3.2155314894286775,-3.07073078471511,4.026062976543027,2.3191636030724236,0.6124314827479314,-3.596969696969694
13,981242,981492,0,-15.2692506831007,-8.298921636083392,6.970329047017309,-4.852683787110195,-6.932518091274069,-2.3536831992508365,1.6070386509077679,1.7002020202020134
13,981213,979770,1,8.212932707793938,2.6797037121202365,-5.533228995673753,1.0788581077008814,1.730400654644189,1.1889938852834767,-1.083039269821164,2.2565656565656695
13,981288,981306,1,3.3937186038425207,-5.945934986217054,-9.33965359005957,-2.0217832477304967,-4.295136897394126,-4.504970397851386,0.5598455045868551,-1.9303030303030226
13,981492,981242,1,15.2692506831007,8.298921636083392,-6.970329047017309,4.852683787110195,6.932518091274069,2.3536831992508365,-1.6070386509077679,-1.7002020202020134
14,979770,979919,0,2.7796401991069977,3.7596043930452936,0.979964193938315,4.779480432696531,6.683742333156086,5.87330006963713,0.911741926823451,-2.5892592592592507
14,981356,981492,0,-9.427933394987907,-4.636656113534187,4.791277281453716,-4.270732039559562,-3.4132344633949216,-4.756447316873897,0.568867929699886,-2.9255555555555617
14,979919,979770,1,-2.7796401991069977,-3.7596043930452936,-0.979964193938315,-4.779480432696531,-6.683742333156086,-5.87330006963713,-0.911741926823451,2.5892592592592507
14,979912,981346,1,1.6589508340527375,-2.4258082599840947,-4.084759094036848,-2.7004852862203776,-4.134907135186804,-1.4196319963165447,-2.3102668709236216,0.7396296296296327
14,981346,979912,0,-1.6589508340527375,2.4258082599840947,4.084759094036848,2.7004852862203776,4.134907135186804,1.4196319963165447,2.3102668709236216,-0.7396296296296327
14,979971,981334,0,-1.5307043332462378,-2.819418458768901,-1.2887141255226453,1.8386754567285237,-15.575046073986577,0.7284758317375655,-1.7031325111233109,-1.7890740740740654
14,979952,981213,0,-15.155604934640696,-6.88949561498567,8.266109319655072,-4.273937632465589,-9.585351831035574,-3.0700700109668695,1.1890837735059883,-3.28129629629629
14,981334,979971,1,1.5307043332462378,2.819418458768901,1.2887141255226453,-1.8386754567285237,15.575046073986577,-0.7284758317375655,1.7031325111233109,1.7890740740740654
14,981213,981288,1,19.808920772163,13.847554101350305,-5.96136667081273,9.82206636680231,7.768762566894864,9.848913291597874,-1.3704793664497839,1.8833333333333258
14,981242,979952,0,-9.136263466182857,-7.183916299420659,1.9523471667621735,-6.668051921958174,0.3674368148823923,-2.983097024347254,-0.664009576976957,4.106296296296293
14,981492,981356,1,9.427933394987907,4.636656113534187,-4.791277281453716,4.270732039559562,3.4132344633949216,4.756447316873897,-0.568867929699886,2.9255555555555617
14,981288,981213,0,-19.808920772163,-13.847554101350305,5.96136667081273,-9.82206636680231,-7.768762566894864,-9.848913291597874,1.3704793664497839,-1.8833333333333258
14,981208,981206,1,6.247770044285833,2.446431095341431,-3.801338948944391,-3.2232385740937985,-2.6384358975512328,0.23785585427837574,-2.2144033508073893,-2.5831481481481546
14,981306,979988,0,-8.09610173625151,3.6348673498313246,11.730969086082858,2.2874035688004497,-0.5785336424938308,1.1718895972646823,0.008377919617981178,0.3844444444444406
14,981206,981208,0,-6.247770044285833,-2.446431095341431,3.801338948944391,3.2232385740937985,2.6384358975512328,-0.23785585427837574,2.2144033508073893,2.5831481481481546
14,979988,981306,1,8.09610173625151,-3.6348673498313246,-11.730969086082858,-2.2874035688004497,0.5785336424938308,-1.1718895972646823,-0.008377919617981178,-0.3844444444444406
15,981206,979912,0,-5.518417907108021,-1.3718118428557986,4.146606064252218,2.9492257070000747,2.0221060092619787,2.399231750086397,2.445895375363726,0.060000000000002274
15,981208,979770,0,-5.902759131592813,-5.765520673054141,0.13723845853869676,-7.102622487106167,-4.572091444221009,-3.456240172161392,-0.8463118976691906,0.06957264957264897
15,981306,979971,0,-13.196391669154258,-4.231011763407835,8.965379905746417,-5.060783970613478,5.232413407396628,-3.1627361817449486,3.4993475764322675,2.468717948717938
15,981213,979988,1,15.510790108507434,13.067653232267375,-2.443136876240068,11.104278079404025,4.843082484028219,6.470674448452312,-0.9646834089333591,0.5692307692307708
15,981288,979919,0,-8.573067284399272,-6.7383648988239955,1.834702385575298,-2.9439869269211556,-0.3289658968758076,-1.8213552979998813,1.247348278564571,-1.8837606837606842
15,981492,981334,1,-1.101616560846641,-3.2126411733422984,-2.1110246124956618,-1.5818217002078967,-9.76375924994311,0.3247132552077545,-1.2817704672742032,0.3268376068376142
15,981242,981346,0,-3.7574820267851328,-4.417418436404688,-0.6599364096195686,-2.818186319673792,-8.63409949507039,1.1972026764147223,-2.2566594139452043,1.205811965811975
15,979988,981213,0,-15.510790108507434,-13.067653232267375,2.443136876240068,-11.104278079404025,-4.843082484028219,-6.470674448452312,0.9646834089333591,-0.5692307692307708
15,979952,979919,1,-3.3625733942081424,-0.6346798285355035,2.727893565672666,1.5146073502327724,-1.556267075762939,4.164948778874653,1.0996951057768793,-3.3557264957265005
15,981346,981242,1,3.7574820267851328,4.417418436404688,0.6599364096195686,2.818186319673792,8.63409949507039,-1.1972026764147223,2.2566594139452043,-1.205811965811975
15,979971,981306,1,13.196391669154258,4.231011763407835,-8.965379905746417,5.060783970613478,-5.232413407396628,3.1627361817449486,-3.4993475764322675,-2.468717948717938
15,981334,981492,0,1.101616560846641,3.2126411733422984,2.1110246124956618,1.5818217002078967,9.76375924994311,-0.3247132552077545,1.2817704672742032,-0.3268376068376142
15,979912,981206,1,5.518417907108021,1.3718118428557986,-4.146606064252218,-2.9492257070000747,-2.0221060092619787,-2.399231750086397,-2.445895375363726,-0.060000000000002274
15,979919,981288,1,8.573067284399272,6.7383648988239955,-1.834702385575298,2.9439869269211556,0.3289658968758076,1.8213552979998813,-1.247348278564571,1.8837606837606842
15,981356,979952,1,-3.970657344773468,-3.12591380799104,0.8447435367824099,-4.582212224756454,3.965402498847862,-3.879312590768018,-1.1438595461379997,-0.19487179487180128
15,979770,981208,1,5.902759131592813,5.765520673054141,-0.13723845853869676,7.102622487106167,4.572091444221009,3.456240172161392,0.8463118976691906,-0.06957264957264897
